DRUG	C0007102	SUB	8314	1
DRUG	C0007102	SUB	8320	1
DRUG	C0007102	SUB	8434	1
DRUG	C0007102	SUB	8549	1
DRUG	C0007102	SUB	8626	1
DRUG	C0007102	SUB	8668	1
DRUG	C0007102	SUB	8678	1
DRUG	C0007102	SUB	8743	1
DRUG	C0007102	SUB	8797	1
DRUG	C0007102	SUB	8842	1
DRUG	C0007102	SUB	9235	1
DRUG	C0007102	SUB	10765	1
DRUG	C0007102	SUB	11156	1
DRUG	C0007102	SUB	11200	1
DRUG	C0007102	SUB	23028	1
DRUG	C0007102	SUB	23186	1
DRUG	C0007102	SUB	23236	1
DRUG	C0007102	SUB	23476	1
DRUG	C0007102	SUB	25788	1
DRUG	C0007102	SUB	27035	1
DRUG	C0007102	SUB	28234	1
DRUG	C0007102	SUB	29950	1
DRUG	C0007102	SUB	30011	1
DRUG	C0007102	SUB	50507	1
DRUG	C0007102	SUB	51176	1
DRUG	C0007102	SUB	54739	1
DRUG	C0007102	SUB	57381	1
DRUG	C0007102	SUB	57447	1
DRUG	C0007102	SUB	60487	1
DRUG	C0007102	SUB	80196	1
DRUG	C0007102	SUB	90355	1
DRUG	C0007102	SUB	116844	1
DRUG	C0007102	SUB	160728	1
DRUG	C0007102	SUB	407008	1
DRUG	C0007102	SUB	407054	1
DRUG	C0007102	SUB	553158	1
DRUG	C0007102	SUB	100507056	1
DRUG	C0010674	SUB	1080	1
DRUG	C0010674	SUB	2022	1
DRUG	C0010674	SUB	2212	1
DRUG	C0010674	SUB	6337	1
DRUG	C0010674	SUB	6338	1
DRUG	C0010674	SUB	6340	1
DRUG	C0010674	SUB	6804	1
DRUG	C0010674	SUB	7040	1
DRUG	C0010674	SUB	7132	1
DRUG	C0010674	SUB	22802	1
DRUG	C0010674	SUB	51164	1
DRUG	C0079773	SUB	355	1
DRUG	C0079773	SUB	387	1
DRUG	C0079773	SUB	472	1
DRUG	C0079773	SUB	581	1
DRUG	C0079773	SUB	673	1
DRUG	C0079773	SUB	940	1
DRUG	C0079773	SUB	1029	1
DRUG	C0079773	SUB	1493	1
DRUG	C0079773	SUB	1788	1
DRUG	C0079773	SUB	2261	1
DRUG	C0079773	SUB	3662	1
DRUG	C0079773	SUB	4170	1
DRUG	C0079773	SUB	4791	1
DRUG	C0079773	SUB	5335	1
DRUG	C0079773	SUB	5588	1
DRUG	C0079773	SUB	6777	1
DRUG	C0079773	SUB	6935	1
DRUG	C0079773	SUB	7128	1
DRUG	C0079773	SUB	7157	1
DRUG	C0079773	SUB	8289	1
DRUG	C0079773	SUB	10664	1
DRUG	C0079773	SUB	84433	1
DRUG	C0079773	SUB	407004	1
DRUG	C0003873	SUB	135	1
DRUG	C0003873	SUB	156	1
DRUG	C0003873	SUB	176	1
DRUG	C0003873	SUB	177	1
DRUG	C0003873	SUB	196	1
DRUG	C0003873	SUB	240	1
DRUG	C0003873	SUB	306	1
DRUG	C0003873	SUB	356	1
DRUG	C0003873	SUB	412	1
DRUG	C0003873	SUB	471	1
DRUG	C0003873	SUB	597	1
DRUG	C0003873	SUB	624	1
DRUG	C0003873	SUB	633	1
DRUG	C0003873	SUB	639	1
DRUG	C0003873	SUB	640	1
DRUG	C0003873	SUB	652	1
DRUG	C0003873	SUB	654	1
DRUG	C0003873	SUB	800	1
DRUG	C0003873	SUB	847	1
DRUG	C0003873	SUB	858	1
DRUG	C0003873	SUB	860	1
DRUG	C0003873	SUB	861	1
DRUG	C0003873	SUB	914	1
DRUG	C0003873	SUB	916	1
DRUG	C0003873	SUB	921	1
DRUG	C0003873	SUB	940	1
DRUG	C0003873	SUB	958	1
DRUG	C0003873	SUB	1021	1
DRUG	C0003873	SUB	1235	1
DRUG	C0003873	SUB	1244	1
DRUG	C0003873	SUB	1280	1
DRUG	C0003873	SUB	1356	1
DRUG	C0003873	SUB	1401	1
DRUG	C0003873	SUB	1404	1
DRUG	C0003873	SUB	1437	1
DRUG	C0003873	SUB	1490	1
DRUG	C0003873	SUB	1493	1
DRUG	C0003873	SUB	1509	1
DRUG	C0003873	SUB	1656	1
DRUG	C0003873	SUB	1687	1
DRUG	C0003873	SUB	1719	1
DRUG	C0003873	SUB	1776	1
DRUG	C0003873	SUB	1827	1
DRUG	C0003873	SUB	2023	1
DRUG	C0003873	SUB	2147	1
DRUG	C0003873	SUB	2212	1
DRUG	C0003873	SUB	2289	1
DRUG	C0003873	SUB	2356	1
DRUG	C0003873	SUB	2618	1
DRUG	C0003873	SUB	2625	1
DRUG	C0003873	SUB	2638	1
DRUG	C0003873	SUB	2870	1
DRUG	C0003873	SUB	2920	1
DRUG	C0003873	SUB	3059	1
DRUG	C0003873	SUB	3115	1
DRUG	C0003873	SUB	3118	1
DRUG	C0003873	SUB	3123	1
DRUG	C0003873	SUB	3236	1
DRUG	C0003873	SUB	3237	1
DRUG	C0003873	SUB	3239	1
DRUG	C0003873	SUB	3290	1
DRUG	C0003873	SUB	3394	1
DRUG	C0003873	SUB	3458	1
DRUG	C0003873	SUB	3486	1
DRUG	C0003873	SUB	3491	1
DRUG	C0003873	SUB	3516	1
DRUG	C0003873	SUB	3553	1
DRUG	C0003873	SUB	3557	1
DRUG	C0003873	SUB	3559	1
DRUG	C0003873	SUB	3560	1
DRUG	C0003873	SUB	3569	1
DRUG	C0003873	SUB	3570	1
DRUG	C0003873	SUB	3572	1
DRUG	C0003873	SUB	3576	1
DRUG	C0003873	SUB	3586	1
DRUG	C0003873	SUB	3606	1
DRUG	C0003873	SUB	3654	1
DRUG	C0003873	SUB	3655	1
DRUG	C0003873	SUB	3663	1
DRUG	C0003873	SUB	3798	1
DRUG	C0003873	SUB	3899	1
DRUG	C0003873	SUB	3934	1
DRUG	C0003873	SUB	4082	1
DRUG	C0003873	SUB	4218	1
DRUG	C0003873	SUB	4261	1
DRUG	C0003873	SUB	4282	1
DRUG	C0003873	SUB	4313	1
DRUG	C0003873	SUB	4319	1
DRUG	C0003873	SUB	4321	1
DRUG	C0003873	SUB	4353	1
DRUG	C0003873	SUB	4524	1
DRUG	C0003873	SUB	4688	1
DRUG	C0003873	SUB	4794	1
DRUG	C0003873	SUB	4795	1
DRUG	C0003873	SUB	4982	1
DRUG	C0003873	SUB	5243	1
DRUG	C0003873	SUB	5341	1
DRUG	C0003873	SUB	5444	1
DRUG	C0003873	SUB	5453	1
DRUG	C0003873	SUB	5588	1
DRUG	C0003873	SUB	5673	1
DRUG	C0003873	SUB	5742	1
DRUG	C0003873	SUB	5743	1
DRUG	C0003873	SUB	5747	1
DRUG	C0003873	SUB	5771	1
DRUG	C0003873	SUB	5788	1
DRUG	C0003873	SUB	5911	1
DRUG	C0003873	SUB	5966	1
DRUG	C0003873	SUB	6355	1
DRUG	C0003873	SUB	6366	1
DRUG	C0003873	SUB	6372	1
DRUG	C0003873	SUB	6556	1
DRUG	C0003873	SUB	6583	1
DRUG	C0003873	SUB	6611	1
DRUG	C0003873	SUB	6648	1
DRUG	C0003873	SUB	6772	1
DRUG	C0003873	SUB	6775	1
DRUG	C0003873	SUB	7090	1
DRUG	C0003873	SUB	7097	1
DRUG	C0003873	SUB	7112	1
DRUG	C0003873	SUB	7124	1
DRUG	C0003873	SUB	7127	1
DRUG	C0003873	SUB	7128	1
DRUG	C0003873	SUB	7185	1
DRUG	C0003873	SUB	7189	1
DRUG	C0003873	SUB	7297	1
DRUG	C0003873	SUB	7422	1
DRUG	C0003873	SUB	7852	1
DRUG	C0003873	SUB	7980	1
DRUG	C0003873	SUB	8013	1
DRUG	C0003873	SUB	8200	1
DRUG	C0003873	SUB	8604	1
DRUG	C0003873	SUB	8714	1
DRUG	C0003873	SUB	8740	1
DRUG	C0003873	SUB	8764	1
DRUG	C0003873	SUB	8836	1
DRUG	C0003873	SUB	9052	1
DRUG	C0003873	SUB	9308	1
DRUG	C0003873	SUB	9355	1
DRUG	C0003873	SUB	9370	1
DRUG	C0003873	SUB	9429	1
DRUG	C0003873	SUB	10057	1
DRUG	C0003873	SUB	10125	1
DRUG	C0003873	SUB	10257	1
DRUG	C0003873	SUB	10586	1
DRUG	C0003873	SUB	10628	1
DRUG	C0003873	SUB	10678	1
DRUG	C0003873	SUB	22806	1
DRUG	C0003873	SUB	23569	1
DRUG	C0003873	SUB	23643	1
DRUG	C0003873	SUB	26191	1
DRUG	C0003873	SUB	50943	1
DRUG	C0003873	SUB	51561	1
DRUG	C0003873	SUB	51744	1
DRUG	C0003873	SUB	54541	1
DRUG	C0003873	SUB	54826	1
DRUG	C0003873	SUB	54899	1
DRUG	C0003873	SUB	55971	1
DRUG	C0003873	SUB	56901	1
DRUG	C0003873	SUB	57007	1
DRUG	C0003873	SUB	79258	1
DRUG	C0003873	SUB	79722	1
DRUG	C0003873	SUB	81567	1
DRUG	C0003873	SUB	81849	1
DRUG	C0003873	SUB	84159	1
DRUG	C0003873	SUB	84709	1
DRUG	C0003873	SUB	84752	1
DRUG	C0003873	SUB	117289	1
DRUG	C0003873	SUB	122618	1
DRUG	C0003873	SUB	151056	1
DRUG	C0003873	SUB	160364	1
DRUG	C0003873	SUB	200734	1
DRUG	C0003873	SUB	285704	1
DRUG	C0003873	SUB	653361	1
DRUG	C3495559	SUB	55	1
DRUG	C3495559	SUB	113	1
DRUG	C3495559	SUB	239	1
DRUG	C3495559	SUB	366	1
DRUG	C3495559	SUB	374	1
DRUG	C3495559	SUB	473	1
DRUG	C3495559	SUB	694	1
DRUG	C3495559	SUB	732	1
DRUG	C3495559	SUB	800	1
DRUG	C3495559	SUB	926	1
DRUG	C3495559	SUB	929	1
DRUG	C3495559	SUB	1191	1
DRUG	C3495559	SUB	1390	1
DRUG	C3495559	SUB	1493	1
DRUG	C3495559	SUB	1612	1
DRUG	C3495559	SUB	1647	1
DRUG	C3495559	SUB	1649	1
DRUG	C3495559	SUB	1839	1
DRUG	C3495559	SUB	1843	1
DRUG	C3495559	SUB	1844	1
DRUG	C3495559	SUB	1846	1
DRUG	C3495559	SUB	1950	1
DRUG	C3495559	SUB	1958	1
DRUG	C3495559	SUB	1998	1
DRUG	C3495559	SUB	2017	1
DRUG	C3495559	SUB	2120	1
DRUG	C3495559	SUB	2209	1
DRUG	C3495559	SUB	2353	1
DRUG	C3495559	SUB	2354	1
DRUG	C3495559	SUB	2355	1
DRUG	C3495559	SUB	2766	1
DRUG	C3495559	SUB	2791	1
DRUG	C3495559	SUB	2812	1
DRUG	C3495559	SUB	2919	1
DRUG	C3495559	SUB	3012	1
DRUG	C3495559	SUB	3084	1
DRUG	C3495559	SUB	3310	1
DRUG	C3495559	SUB	3480	1
DRUG	C3495559	SUB	3557	1
DRUG	C3495559	SUB	3579	1
DRUG	C3495559	SUB	3674	1
DRUG	C3495559	SUB	3693	1
DRUG	C3495559	SUB	3725	1
DRUG	C3495559	SUB	3772	1
DRUG	C3495559	SUB	3845	1
DRUG	C3495559	SUB	4026	1
DRUG	C3495559	SUB	4088	1
DRUG	C3495559	SUB	4133	1
DRUG	C3495559	SUB	4478	1
DRUG	C3495559	SUB	4929	1
DRUG	C3495559	SUB	4973	1
DRUG	C3495559	SUB	5008	1
DRUG	C3495559	SUB	5187	1
DRUG	C3495559	SUB	5239	1
DRUG	C3495559	SUB	5329	1
DRUG	C3495559	SUB	5352	1
DRUG	C3495559	SUB	5594	1
DRUG	C3495559	SUB	5627	1
DRUG	C3495559	SUB	6515	1
DRUG	C3495559	SUB	6556	1
DRUG	C3495559	SUB	6774	1
DRUG	C3495559	SUB	6786	1
DRUG	C3495559	SUB	6934	1
DRUG	C3495559	SUB	7027	1
DRUG	C3495559	SUB	7035	1
DRUG	C3495559	SUB	7057	1
DRUG	C3495559	SUB	7130	1
DRUG	C3495559	SUB	7280	1
DRUG	C3495559	SUB	7324	1
DRUG	C3495559	SUB	7844	1
DRUG	C3495559	SUB	7852	1
DRUG	C3495559	SUB	8013	1
DRUG	C3495559	SUB	8291	1
DRUG	C3495559	SUB	8339	1
DRUG	C3495559	SUB	8379	1
DRUG	C3495559	SUB	8794	1
DRUG	C3495559	SUB	9308	1
DRUG	C3495559	SUB	9314	1
DRUG	C3495559	SUB	9334	1
DRUG	C3495559	SUB	9468	1
DRUG	C3495559	SUB	9690	1
DRUG	C3495559	SUB	9788	1
DRUG	C3495559	SUB	9873	1
DRUG	C3495559	SUB	9886	1
DRUG	C3495559	SUB	10769	1
DRUG	C3495559	SUB	10810	1
DRUG	C3495559	SUB	10826	1
DRUG	C3495559	SUB	10950	1
DRUG	C3495559	SUB	11252	1
DRUG	C3495559	SUB	22864	1
DRUG	C3495559	SUB	23043	1
DRUG	C3495559	SUB	23074	1
DRUG	C3495559	SUB	23080	1
DRUG	C3495559	SUB	23093	1
DRUG	C3495559	SUB	23166	1
DRUG	C3495559	SUB	23522	1
DRUG	C3495559	SUB	23764	1
DRUG	C3495559	SUB	25816	1
DRUG	C3495559	SUB	26037	1
DRUG	C3495559	SUB	27086	1
DRUG	C3495559	SUB	50807	1
DRUG	C3495559	SUB	51320	1
DRUG	C3495559	SUB	51338	1
DRUG	C3495559	SUB	51741	1
DRUG	C3495559	SUB	54502	1
DRUG	C3495559	SUB	54757	1
DRUG	C3495559	SUB	55500	1
DRUG	C3495559	SUB	60685	1
DRUG	C3495559	SUB	64224	1
DRUG	C3495559	SUB	81565	1
DRUG	C3495559	SUB	83699	1
DRUG	C3495559	SUB	84281	1
DRUG	C3495559	SUB	84441	1
DRUG	C3495559	SUB	84519	1
DRUG	C3495559	SUB	84909	1
DRUG	C3495559	SUB	84981	1
DRUG	C3495559	SUB	85413	1
DRUG	C3495559	SUB	122416	1
DRUG	C3495559	SUB	139105	1
DRUG	C3495559	SUB	146225	1
DRUG	C3495559	SUB	150094	1
DRUG	C3495559	SUB	153020	1
DRUG	C3495559	SUB	157922	1
DRUG	C3495559	SUB	196441	1
DRUG	C3495559	SUB	200315	1
DRUG	C3495559	SUB	203228	1
DRUG	C3495559	SUB	221037	1
DRUG	C3495559	SUB	283131	1
DRUG	C3495559	SUB	340205	1
DRUG	C3495559	SUB	353514	1
DRUG	C3495559	SUB	100820829	1
DRUG	C0003872	SUB	652	1
DRUG	C0003872	SUB	860	1
DRUG	C0003872	SUB	968	1
DRUG	C0003872	SUB	3107	1
DRUG	C0003872	SUB	3576	1
DRUG	C0003872	SUB	3593	1
DRUG	C0003872	SUB	4049	1
DRUG	C0003872	SUB	4210	1
DRUG	C0003872	SUB	4843	1
DRUG	C0003872	SUB	4929	1
DRUG	C0003872	SUB	7124	1
DRUG	C0003872	SUB	10758	1
DRUG	C0003872	SUB	54620	1
DRUG	C0003872	SUB	64127	1
DRUG	C0038013	SUB	864	1
DRUG	C0038013	SUB	3106	1
DRUG	C0038013	SUB	3593	1
DRUG	C0038013	SUB	5734	1
DRUG	C0038013	SUB	7850	1
DRUG	C0038013	SUB	9755	1
DRUG	C0038013	SUB	51752	1
DRUG	C0038013	SUB	64170	1
DRUG	C0038013	SUB	118429	1
DRUG	C0038013	SUB	149233	1
DRUG	C0038013	SUB	196527	1
DRUG	C0034013	SUB	2778	1
DRUG	C0034013	SUB	2796	1
DRUG	C0034013	SUB	3479	1
DRUG	C0034013	SUB	3972	1
DRUG	C0034013	SUB	5743	1
DRUG	C0034013	SUB	7681	1
DRUG	C0034013	SUB	84634	1
DRUG	C0014175	SUB	59	1
DRUG	C0014175	SUB	231	1
DRUG	C0014175	SUB	374	1
DRUG	C0014175	SUB	405	1
DRUG	C0014175	SUB	655	1
DRUG	C0014175	SUB	687	1
DRUG	C0014175	SUB	715	1
DRUG	C0014175	SUB	1268	1
DRUG	C0014175	SUB	1368	1
DRUG	C0014175	SUB	1462	1
DRUG	C0014175	SUB	1528	1
DRUG	C0014175	SUB	1588	1
DRUG	C0014175	SUB	1592	1
DRUG	C0014175	SUB	1604	1
DRUG	C0014175	SUB	1645	1
DRUG	C0014175	SUB	1646	1
DRUG	C0014175	SUB	1655	1
DRUG	C0014175	SUB	1675	1
DRUG	C0014175	SUB	1734	1
DRUG	C0014175	SUB	1839	1
DRUG	C0014175	SUB	1843	1
DRUG	C0014175	SUB	1956	1
DRUG	C0014175	SUB	1994	1
DRUG	C0014175	SUB	2063	1
DRUG	C0014175	SUB	2100	1
DRUG	C0014175	SUB	2192	1
DRUG	C0014175	SUB	2200	1
DRUG	C0014175	SUB	2289	1
DRUG	C0014175	SUB	2327	1
DRUG	C0014175	SUB	2353	1
DRUG	C0014175	SUB	2516	1
DRUG	C0014175	SUB	2878	1
DRUG	C0014175	SUB	2908	1
DRUG	C0014175	SUB	3065	1
DRUG	C0014175	SUB	3066	1
DRUG	C0014175	SUB	3115	1
DRUG	C0014175	SUB	3164	1
DRUG	C0014175	SUB	3292	1
DRUG	C0014175	SUB	3294	1
DRUG	C0014175	SUB	3371	1
DRUG	C0014175	SUB	3434	1
DRUG	C0014175	SUB	3459	1
DRUG	C0014175	SUB	3479	1
DRUG	C0014175	SUB	3484	1
DRUG	C0014175	SUB	3489	1
DRUG	C0014175	SUB	3516	1
DRUG	C0014175	SUB	3549	1
DRUG	C0014175	SUB	3554	1
DRUG	C0014175	SUB	3575	1
DRUG	C0014175	SUB	3586	1
DRUG	C0014175	SUB	3600	1
DRUG	C0014175	SUB	3613	1
DRUG	C0014175	SUB	3620	1
DRUG	C0014175	SUB	3673	1
DRUG	C0014175	SUB	3688	1
DRUG	C0014175	SUB	3696	1
DRUG	C0014175	SUB	3845	1
DRUG	C0014175	SUB	3912	1
DRUG	C0014175	SUB	4057	1
DRUG	C0014175	SUB	4070	1
DRUG	C0014175	SUB	4128	1
DRUG	C0014175	SUB	4129	1
DRUG	C0014175	SUB	4283	1
DRUG	C0014175	SUB	4306	1
DRUG	C0014175	SUB	4741	1
DRUG	C0014175	SUB	4916	1
DRUG	C0014175	SUB	5069	1
DRUG	C0014175	SUB	5076	1
DRUG	C0014175	SUB	5167	1
DRUG	C0014175	SUB	5241	1
DRUG	C0014175	SUB	5320	1
DRUG	C0014175	SUB	5469	1
DRUG	C0014175	SUB	5617	1
DRUG	C0014175	SUB	5618	1
DRUG	C0014175	SUB	5732	1
DRUG	C0014175	SUB	5734	1
DRUG	C0014175	SUB	5737	1
DRUG	C0014175	SUB	5743	1
DRUG	C0014175	SUB	5915	1
DRUG	C0014175	SUB	5999	1
DRUG	C0014175	SUB	6096	1
DRUG	C0014175	SUB	6346	1
DRUG	C0014175	SUB	6356	1
DRUG	C0014175	SUB	6367	1
DRUG	C0014175	SUB	6414	1
DRUG	C0014175	SUB	6505	1
DRUG	C0014175	SUB	6574	1
DRUG	C0014175	SUB	6715	1
DRUG	C0014175	SUB	6716	1
DRUG	C0014175	SUB	6750	1
DRUG	C0014175	SUB	6876	1
DRUG	C0014175	SUB	7026	1
DRUG	C0014175	SUB	7042	1
DRUG	C0014175	SUB	7067	1
DRUG	C0014175	SUB	7181	1
DRUG	C0014175	SUB	7182	1
DRUG	C0014175	SUB	7200	1
DRUG	C0014175	SUB	8404	1
DRUG	C0014175	SUB	8614	1
DRUG	C0014175	SUB	8644	1
DRUG	C0014175	SUB	8648	1
DRUG	C0014175	SUB	8801	1
DRUG	C0014175	SUB	8829	1
DRUG	C0014175	SUB	9076	1
DRUG	C0014175	SUB	9112	1
DRUG	C0014175	SUB	9120	1
DRUG	C0014175	SUB	9134	1
DRUG	C0014175	SUB	9219	1
DRUG	C0014175	SUB	9282	1
DRUG	C0014175	SUB	9318	1
DRUG	C0014175	SUB	9440	1
DRUG	C0014175	SUB	9547	1
DRUG	C0014175	SUB	9611	1
DRUG	C0014175	SUB	9687	1
DRUG	C0014175	SUB	9953	1
DRUG	C0014175	SUB	9975	1
DRUG	C0014175	SUB	10025	1
DRUG	C0014175	SUB	10060	1
DRUG	C0014175	SUB	10090	1
DRUG	C0014175	SUB	10125	1
DRUG	C0014175	SUB	10140	1
DRUG	C0014175	SUB	10154	1
DRUG	C0014175	SUB	10257	1
DRUG	C0014175	SUB	10562	1
DRUG	C0014175	SUB	10563	1
DRUG	C0014175	SUB	10628	1
DRUG	C0014175	SUB	10666	1
DRUG	C0014175	SUB	10902	1
DRUG	C0014175	SUB	10924	1
DRUG	C0014175	SUB	11067	1
DRUG	C0014175	SUB	22943	1
DRUG	C0014175	SUB	23054	1
DRUG	C0014175	SUB	23327	1
DRUG	C0014175	SUB	23405	1
DRUG	C0014175	SUB	23421	1
DRUG	C0014175	SUB	23428	1
DRUG	C0014175	SUB	25802	1
DRUG	C0014175	SUB	25840	1
DRUG	C0014175	SUB	25890	1
DRUG	C0014175	SUB	27063	1
DRUG	C0014175	SUB	29079	1
DRUG	C0014175	SUB	29116	1
DRUG	C0014175	SUB	30061	1
DRUG	C0014175	SUB	51191	1
DRUG	C0014175	SUB	51621	1
DRUG	C0014175	SUB	54206	1
DRUG	C0014175	SUB	55959	1
DRUG	C0014175	SUB	56172	1
DRUG	C0014175	SUB	59350	1
DRUG	C0014175	SUB	79625	1
DRUG	C0014175	SUB	79822	1
DRUG	C0014175	SUB	81501	1
DRUG	C0014175	SUB	92304	1
DRUG	C0014175	SUB	116039	1
DRUG	C0014175	SUB	120892	1
DRUG	C0014175	SUB	121601	1
DRUG	C0014175	SUB	149111	1
DRUG	C0014175	SUB	387496	1
DRUG	C0014175	SUB	389558	1
DRUG	C0014175	SUB	406991	1
DRUG	C0014175	SUB	100048912	1
DRUG	C0524910	SUB	3240	1
DRUG	C0524910	SUB	3440	1
DRUG	C0524910	SUB	3694	1
DRUG	C0524909	SUB	1490	1
DRUG	C0524909	SUB	3107	1
DRUG	C0524909	SUB	3113	1
DRUG	C0524909	SUB	3115	1
DRUG	C0524909	SUB	3240	1
DRUG	C0524909	SUB	3440	1
DRUG	C0524909	SUB	7332	1
DRUG	C0524909	SUB	100126334	1
DRUG	C0948008	SUB	351	1
DRUG	C0948008	SUB	1281	1
DRUG	C0948008	SUB	2717	1
DRUG	C0948008	SUB	9445	1
DRUG	C0034065	SUB	847	1
DRUG	C0034065	SUB	2056	1
DRUG	C0034065	SUB	2243	1
DRUG	C0034065	SUB	3818	1
DRUG	C0034065	SUB	4524	1
DRUG	C0034065	SUB	5327	1
DRUG	C0034065	SUB	5328	1
DRUG	C0034065	SUB	6915	1
DRUG	C0034065	SUB	7056	1
DRUG	C0034065	SUB	7498	1
DRUG	C0034065	SUB	10461	1
DRUG	C0034065	SUB	153090	1
DRUG	C0013338	SUB	5449	1
DRUG	C0013338	SUB	55599	1
DRUG	C0029458	SUB	847	1
DRUG	C0029458	SUB	3553	1
DRUG	C0029458	SUB	3569	1
DRUG	C0029458	SUB	5741	1
DRUG	C0029458	SUB	7040	1
DRUG	C0029458	SUB	7124	1
DRUG	C0029401	SUB	1435	1
DRUG	C0029401	SUB	5371	1
DRUG	C0029401	SUB	8792	1
DRUG	C0029401	SUB	8878	1
DRUG	C0029401	SUB	10133	1
DRUG	C0029401	SUB	23165	1
